,RestaurantsDelivery,RestaurantsTakeOut,RestaurantsPriceRange2,BusinessAcceptsCreditCards,RestaurantsReservations,GoodForKids,RestaurantsGoodForGroups,business_id,is_open
1541,True,True,1,True,False,True,True,o1ttgSZr3KXIJh8RDqnaNg,1
1542,True,True,1,True,False,True,True,ZdJgP7puNRex0Hy4PWIcAQ,1
1543,True,True,1,True,False,False,False,-1owBLC2h6DF5n_j77oq3g,1
1544,True,False,1,True,False,True,True,oKLzjvat9FGUGpGleIz7eA,1
1545,True,True,1,True,False,True,True,FmeoZuSHiV0eFrd5mF9DcQ,1
1546,True,True,1,True,False,True,True,sAl0DpXuUVRt0ufLMBfZeg,1
1547,True,True,1,True,False,False,False,_eh0hUyTcUyZlgp6tSmsyA,1
1548,True,True,1,False,False,False,True,xYVMSW5_zoCicKf6vvo00Q,1
1549,True,True,1,True,False,True,True,jqVyVd07PJnmOmEb0GOJtg,1
1550,True,False,1,True,False,True,True,gZMlo2_oCJ8D6tNiu1tyMw,1
1551,True,True,1,True,False,True,False,2g77SuzGRPVuxxEgs1eF8g,1
1552,True,True,1,True,False,True,True,HqPJtT8uQ7duwGIoAcwRVQ,1
1553,True,True,1,True,False,True,True,utyEsymR_vHtIU2BgdeE6A,1
1554,True,True,1,True,False,True,True,1riuPe3T4qcDkYlmEPku_Q,1
1555,True,True,1,True,False,True,True,_oEolwACvc0oFQdd8yM6gA,1
1556,True,True,1,True,False,False,False,gK1Y_AnQS_n_IXQeFk56SA,1
1557,True,True,1,True,False,True,True,2YanqRyvO7nzfwi2SPQa7w,1
1558,True,True,1,True,False,True,True,lA5BOb5Om5cn_dfwiOgbNg,1
1559,True,True,1,False,False,False,False,B8oETYiwY33NGixjU6Z0oA,1
1560,True,True,1,False,False,False,False,QMSevKu2-czkn3KjkvQOsw,1
1561,True,False,1,True,False,False,False,J8hyBTTFCXwmi_Vx32ghYg,1
1562,True,True,1,False,False,False,False,yIAhT0JRN05LRIJA16Lx5w,1
1563,True,False,1,False,False,False,False,UeZabDnHi2ja3r7y5bOx1g,1
1564,True,True,1,True,False,True,True,i4nKNUxMY6S99idIEMgssg,1
1565,True,True,1,True,False,True,True,JpH5dhrs9nB-DEoX2dbZwQ,1
1566,True,True,1,True,False,False,True,G1vUqy1-vDsCbCFrZkFnuQ,1
1567,True,True,1,True,False,True,True,0uAdNV5KUFOgbg42MhDwWQ,1
1568,True,True,1,True,False,True,True,DA_h6Kz5382NcSm4D6r_lQ,1
1569,True,True,1,True,False,True,True,202GrPOZxLVRBLg8HcwSSQ,1
1570,True,True,1,True,False,True,True,eX1E0J6uh8a3oVazer1_yw,1
1571,True,True,1,True,False,False,False,jk0L1lZtjDmS2t_v6Qu66Q,1
1572,True,True,1,True,False,True,False,Tvn4DEIXkRm9QY_IQ_HJJA,1
1573,False,True,1,True,False,True,True,hegSLbN5wcSnHi8Oj9f9JQ,1
1574,False,False,1,False,False,False,False,Mg2MJ_emO7MtPSkFqClC4Q,1
1575,True,False,1,True,False,True,True,w1ONDhXQMW_yT50Q1RVUIg,1
1576,True,True,1,True,False,True,True,BAnCTH5Xu0EV_Qqk_XysJg,1
1577,True,True,1,True,False,True,True,Yk2CpniZgS88PqMIwsq8jw,1
1578,True,True,1,True,False,True,True,-imlMPrEJ8cc99qjEclKVA,1
1579,True,True,1,True,False,True,False,F3dimcQ49-KpMWNuZCKwqA,1
1580,True,True,1,True,False,False,False,io1zE4Tj2c0a6YKw2zXKkg,1
1581,True,False,1,True,False,True,True,mbO9fm8a1Y8FCLUyPHJ98A,1
1582,True,True,1,True,False,True,True,wKk58yr8_GrvvMYmww_0xA,1
1583,True,True,1,True,False,True,True,1bb1IgSQ1lxt-Lw3z6cIVA,1
1584,True,True,1,True,False,False,True,OAT5j2W8F5ypj0eDGH22Xg,1
1585,True,True,1,True,False,True,True,96xOmjfSB6RoKUFAF8yzIw,1
1586,True,True,1,True,False,True,True,_Y6BtWLCjX-PuqoRLRg7qg,1
1587,True,True,1,True,False,False,False,EeZhE8NMNEHDhbhUPlqH9g,1
1588,True,False,1,False,False,True,False,509S3lxFEPa_qBeokJg47A,1
1589,True,True,1,False,False,False,False,SSflsIndvh-xokDPiqZFPA,1
1590,True,True,1,True,False,True,True,dcFTXhiDtj1QaKUma8LplQ,1
1591,True,True,1,True,False,True,True,KsUimGJMBc7hNcNtZVrvRw,1
1592,True,True,1,True,False,True,True,jgOgj1gvfPy3DEIpSjQiOQ,1
1593,True,True,1,True,False,True,True,SdBwTVHusv8W_7HfbdkJnw,1
1594,True,True,1,True,False,True,True,Ko5jJS4qkRR4fDP9jVioSA,1
1595,True,True,1,True,False,True,True,mwRqQENSKmBIGZEfWRzX5g,1
1596,True,True,1,True,False,True,True,1JXJbmiVaLK2Wc2-reqQ5w,1
1597,True,False,1,True,False,False,True,kTnFZNMAzMkmWBd01k7qNA,1
1598,True,False,1,True,False,True,True,b0hSNSvD2evs_DEl8RSiCw,1
1599,True,True,1,True,False,True,True,VI5g6pjURdRpvMaenth3Kg,1
1600,True,True,1,True,False,True,True,cFFUSPIJfjm5pbgLGu91XA,1
1601,True,False,1,True,False,True,True,ML43bYNCl5KBsRl6i_U0CQ,1
1602,True,True,1,True,False,True,True,eiGYExjwL-rxl7rP6i4trQ,1
1603,True,False,1,False,False,False,False,TwPkrfYzpBQwT0-KxAUZBA,1
1604,True,False,1,True,False,True,True,q8b9QZuB-s6mwr4E5MZUaw,1
1605,True,False,1,False,False,False,False,i8F7QkAedeIvcSN81evTRA,1
1606,True,True,1,True,False,True,False,VK2lIzoVJOHSZJsiWWIC4g,1
1607,True,True,1,True,False,True,True,45RduxnVKS8kB1sU_p2mUQ,1
1608,True,True,1,True,False,True,True,fdKqGhyMll3WpOqJOQaQPw,1
1609,True,True,1,True,False,True,False,rXROtgLbpHRnkqWfEL6YhQ,1
1610,True,True,1,True,False,True,True,zG3ijcNz5_KyxQb3w29OZg,1
1611,True,True,1,True,False,True,True,5wZSBLjLt7mSU2j5PMcAHw,1
1612,True,True,1,False,False,True,True,szamoM9NWmqMgNmhCIWztQ,1
1613,True,True,1,False,False,False,True,UIzaUKz90UWNHi0vLk5VwQ,1
1614,True,True,1,True,False,True,True,uR--z40doqUJNP5WVsSKLQ,1
1615,True,True,1,True,False,True,True,GufJXz393fnNpQi_ba-YNA,1
1616,True,True,1,True,False,True,False,9aTiHeFSRH-7KPbfREe_Dg,1
1617,True,True,1,True,False,True,False,9shXDmiEvRLgD93R6KlPNA,1
1618,True,True,1,True,False,True,True,k2UjdZliq33S2Bcm5xo-oQ,1
1619,False,True,1,False,False,True,True,CpkApz2NdHuZMFWQ5XVVlA,1
1620,True,True,1,True,False,True,True,6vXFb9q_dfhI67hma3xRjA,1
1621,True,True,1,True,False,True,True,vZPnefNXXooilmzTqnAa-w,1
1622,True,True,1,True,False,True,True,AlMozN7JtyrIDsyrgqRZzw,1
1623,False,False,1,False,False,False,False,eqtPf3FxtAN6KannmHQfTw,1
1624,True,True,1,True,False,True,True,5OpNE-GEP1unD89k61XbVQ,1
1625,True,True,1,True,False,True,True,EloWmx9ZsfRuxp-jKSX07A,1
1626,True,True,1,True,False,True,True,uShHLfwPhalzCPxh5VwgUQ,1
1627,True,True,1,True,False,True,True,_QQHhERJ1WVH05Vc8AJ1kQ,1
1628,True,True,1,True,False,True,False,FcpUVh4rkOdQ22raeVPekg,1
1629,True,False,1,True,False,True,True,6uJUJe5Le7UYr7R1mbiTkA,1
1630,True,True,1,True,False,True,True,haYikT8axUlLyNS7k-osng,1
1631,True,False,1,False,False,False,False,QTh-3Tj8FNe5wpWXSpabXw,1
1632,True,True,1,True,False,True,False,Bs5Kj0r-drYO-ZJAUkGh5w,1
1633,True,True,1,True,False,True,True,uQSCNdPI0dC_sPsOh1U8NQ,1
1634,True,True,1,True,False,True,True,OgfOuMmEcg-ThLZ3mjCaIw,1
1635,True,False,1,False,False,False,False,7ODfN7fwGLZZeanpWtSFfg,1
1636,True,True,1,True,False,True,False,tZZlyRGtek25Bc0AVdpcNA,1
1637,True,False,1,False,False,False,False,C0w9wsy30NC0Bm3ms94epw,1
1638,True,True,1,True,False,True,True,_1W_H-By3_VhM_Bas4-JCQ,1
1639,True,True,1,True,False,True,True,0KaePrBSRJwUQaHywCM5Zw,1
1640,True,True,1,True,False,False,False,jk3Uoq5yOqU9AdiFsjkXdw,1
1641,True,True,1,True,False,True,True,jhSSiLwrq9t3Fij2pVlvug,1
1642,True,True,1,True,False,True,True,8cGyreYTlXU87DfS8g4P7Q,1
1643,True,False,1,True,False,False,False,w0sjGrU8zHgLgxbVyE5SBA,1
1644,True,True,1,True,False,True,True,a0EbgidUvF5DdlOumRh9_g,1
1645,True,True,1,True,False,True,True,8OyIu5q6Jc_pCeu7vUZXBw,1
1646,True,True,1,True,False,True,True,PCIR3Z78l_nLXu_OnhTweA,1
1647,True,True,1,True,False,True,True,JXNvb6-lBFhxowZ_y7QHlA,1
1648,True,True,1,True,False,False,False,tdcGR0mEw-OmbRqNi6Nfsw,1
1649,True,True,1,True,False,False,False,BV_pCw2X5ErMMbGMAo4HtA,1
1650,True,True,1,True,False,True,True,sg4zySgp0Al1WNk-JhTbHQ,1
1651,True,True,1,True,False,True,True,nphMADgWEWqQ_CM_-tWFMw,1
1652,True,True,1,True,False,True,True,O3e9xgI92__6qK9a937LeQ,1
1653,False,True,1,True,False,True,True,UaUgRZciqidjiLwZC8EkXQ,1
1654,True,False,1,False,False,False,False,GuKpEW5sklu7-yOcwEazMQ,1
1655,True,True,1,True,False,True,True,W7bGfl2lph0ZDJZ9u42sTg,1
1656,True,True,1,True,False,True,False,wA5wJHteesfV3Z6TuATBtg,1
1657,True,True,1,True,False,True,True,1xX2h4XGcBH94s_GuxQ4Qg,1
1658,True,True,1,False,False,False,False,srpwFRlrFHAFLT8aIHq1eg,1
1659,True,False,1,False,False,False,False,VBJenKqcBasewkS7PoLOWA,1
1660,True,True,1,True,False,True,True,9oJinxECxlSutUM0kBOixw,1
1661,True,True,1,True,False,True,True,pnR9ex4IWiYrnexU6qNP9Q,1
1662,True,True,1,True,False,True,True,TSrkkd0Fr-vDEM-In3hiFA,1
1663,True,True,1,True,False,True,True,nYZJW0VSRtieUjXJ-laIrQ,1
1664,True,True,1,True,False,False,False,AqYorZLGd1DP68eL5hQN3Q,1
1665,False,True,1,True,False,True,True,2KE1synn-5TelPHxE-92JA,1
1666,True,True,1,True,False,True,True,t1o0DX6aEUVm9ur43kQ_Yw,1
1667,True,True,1,True,False,False,False,5uBFOaYB462f7cC8hcnntw,1
1668,True,True,1,True,False,True,True,pvGBHwMceiP6c6L41aL2tw,1
1669,True,False,1,True,False,True,True,XyzX3s1WRHDBayhaj7aSiA,1
1670,True,True,1,True,False,True,False,0dzW328vFS78FjYMA62tRg,1
1671,True,True,1,True,False,True,False,hP6ingyuzGoyxzEHglaetQ,1
1672,True,True,1,True,False,False,True,5qYfPzZXPdPZ6SPLlksXQQ,1
1673,True,True,1,True,False,True,True,sH_U6RfNxuGxufkBoVvQcQ,1
1674,True,False,1,True,False,True,True,UImXBF88u9ZpdJhZp8EFYw,1
1675,True,True,1,True,False,True,False,LOpRqDGLGOKk__bc2-JbBA,1
1676,True,True,1,True,False,True,True,_hfy-Rj0XtJAxaKRQmKeYQ,1
1677,True,True,1,True,False,True,True,FMX6UIcWw_qCSl-hT-W3qg,1
1678,True,True,1,True,False,True,False,iQJw5sNNipl5yi8j9oqPhQ,1
1679,True,True,1,True,False,True,True,L89m0394VQpzabZSXY62Jw,1
1680,False,True,1,True,False,True,False,bsVSOoV-IY3jtztQs4XV2g,1
1681,True,True,1,True,False,True,True,Mu90i2c_9B5LOW4FpCWjEw,1
1682,True,False,1,True,False,True,True,QLcmgt82NZkQiifVDA9sbQ,1
1683,True,True,1,True,False,True,False,_ljP8KWwMTSMOv_zGW6nBA,1
1684,True,False,1,True,False,False,True,Cwispyyye-WIGql9RmBfvQ,1
1685,True,True,1,False,False,False,True,PZP5Uk5Ratw9c_t8Ao22Bw,1
1686,True,True,1,True,False,True,True,fOLZXKg7ruVriBACbR6AsQ,1
1687,True,True,2,True,False,True,False,-vbvT-Act1BqND2QfF7vlA,1
1688,True,True,1,True,False,True,True,Jd9sra_Gj_8tgL3NK_6Djw,1
1689,True,True,1,True,False,True,True,k91vKZa8oDHGFEumLyI-KQ,1
1690,True,True,1,True,False,True,True,2-gKmQxbo1Jz5JOxD9lk6A,1
1691,True,True,1,True,False,True,True,kUGCN3rRrMaoIqjQ3K-9pw,1
1692,True,True,1,True,False,False,False,s88PwkKE_uvOhof9bYfa_Q,1
1693,True,False,1,False,False,False,False,h2AEIde59CmLp3Riy--JsQ,1
1694,True,True,1,True,False,True,True,p9xlp1XHbJIag9OdI1o5Zg,1
1695,True,True,1,True,False,True,True,RrcDHb1sHwxXocTvEsA-WQ,1
1696,True,True,1,True,False,True,False,y6aBgF8SQ3PpR6AaWuvIZQ,1
1697,True,True,1,True,False,True,True,jcXkAf-4BSsDNVhTHn-fmg,1
1698,True,True,1,True,False,True,True,FEFi0AmjHzgSceeLYW3Glw,1
1699,True,True,1,True,False,True,True,wUHUyTrOpUcTVTQpyZFo8w,1
1700,True,True,1,True,False,True,True,UNTvAs-ObWrBXoxmO6qTwA,1
1701,True,True,1,True,False,True,True,Q0N7zs7QL2G3tSw9Qvslyw,1
1702,True,True,1,True,False,True,True,5xZe2dEghPCy85B_x7PN1A,1
1703,True,False,1,True,False,True,False,7NNuPLVBWcr7z7uU2b4NTQ,1
1704,True,True,1,True,False,False,False,O_RHMUFaTBvbDkNDsCgDqw,1
1705,True,True,1,True,False,False,False,VorGRaLg9TNWRmWYKcbbKA,1
1706,True,False,1,True,False,True,True,EgQFbawFjxYONFbSm-UDFg,1
1707,False,True,1,True,False,True,True,BhMja5IRPc159NApqsn8Jg,1
1708,True,False,1,True,False,True,True,TyBZCT3yOVfrJnMgG0tH4Q,1
1709,True,True,1,True,False,True,True,xZxAoUnClT5wm0-QuZPFwg,1
1710,True,False,1,True,False,True,True,W60RsIaGaex7M1As1T7cxQ,1
1711,True,False,1,False,False,False,False,z5cmwZqcXa8Q5wbi-wiNXA,1
1712,True,True,1,True,False,True,True,mhK2uIu7F06ypYdQ5ndmzg,1
1713,True,True,1,True,False,True,True,wMAPkk4mmZmTxwKoORd_Ag,1
1714,True,True,1,True,False,True,True,LLx6iXXDWz205YXs6Puzdg,1
1715,True,True,1,True,False,False,True,SuWCnjWN1qSoh1Fx5Oe_ng,1
1716,True,True,1,True,False,True,True,FNotU1vQKeAeVV5X6_Js1w,1
1717,True,True,1,True,False,False,False,Hd6U8p2-9k5CWY1ScrYong,1
1718,True,True,1,True,False,True,True,jr1PQwG2r6je2WcdDJ9rNA,1
1719,True,True,1,True,False,True,True,-r6AXDYz2rG6wcl-u5rZuw,1
1720,True,False,1,True,False,True,True,iHR7QZrDFqsSYfajA2r_7g,1
1721,True,True,1,True,False,True,False,1hZDsxVg5SqDJg6PF00sTA,1
1722,True,True,1,True,False,True,True,qVwLEvBHLdafrd0YonO6pg,1
1723,True,True,1,True,False,True,True,3SWDGsZnZZi06nNt9tMPFw,1
1724,True,False,1,True,False,True,False,GQaSzSnRu6VDJNEv6bzA0w,1
1725,True,True,1,True,False,True,True,TWA_Qiqa9Jbff9clvBfnMg,1
1726,True,True,1,True,False,True,True,R722fDi0r2oamiWjbnRP2Q,1
1727,True,True,1,True,False,True,False,EUiV2nhMgXZHL--ofr3Xdg,1
1728,True,True,1,True,False,True,True,e8TtxDPS7xM7RAMG178WnA,1
1729,True,True,1,True,False,True,True,Vj0HxkVVQMgM9n1QKGvThw,1
1730,True,True,1,True,False,True,True,fq2r7qCmyxOQ0NHPRjOhlw,1
1731,True,True,1,True,False,True,True,3aVUXoeXOuPwL_noSMVTEQ,1
1732,True,True,1,True,False,True,True,ccH0aidX_Z7FeAGW2oejog,1
1733,True,True,1,True,False,False,True,qaEqiGzQ67ief_yoKP97Hw,1
1734,True,True,1,True,False,True,True,KdompboZOJTzBbbsirjm8g,1
1735,True,True,1,True,False,True,True,jCyQknyt1mkMTBw60-ABUw,1
1736,True,True,1,True,False,True,False,KBtJ98QUDu3LCESV33YxcA,1
1737,True,False,1,True,False,True,True,hKq0ulTKBNSAdTlnNbjR3A,1
1738,True,True,1,True,False,True,True,dIqni3toenZFY-JVrvMiDA,1
1739,True,False,1,True,False,True,True,MtxqtQqnNmvCNT7K9JVQQA,1
1740,False,False,1,False,False,False,False,OtisJJTAmTzrUQ5_5gl4hw,1
1741,True,True,1,True,False,True,True,c9Toxujofd1JvFySG-t_MA,1
1742,True,True,1,False,False,True,False,-LI-pZMk96s4VqGwIU1dNg,1
1743,True,False,1,True,False,True,True,k7Q_5rc3E1t9oxq9QpTMQQ,1
1744,True,True,1,False,False,False,False,TfP0dN1L88RcWyQzp2O7Eg,1
1745,True,True,1,True,False,True,True,zSMJRrEwWPq9y7QkaA7R5Q,1
1746,True,True,1,True,False,False,True,uDsr1guHz4G8fBvrZHpoPA,1
1747,True,True,1,True,False,True,True,2RESuerAAakw2qjiB_pPOw,1
1748,True,True,1,True,False,True,True,olAAc-NmImGs99cek6Qz4Q,1
1749,True,True,1,True,False,True,True,yj0bwjpMvBuNgJ0IQIC8mQ,1
1750,True,False,1,True,False,True,True,uJBnnlqKIkfMq1H0RhfhJg,1
1751,True,True,1,True,False,True,True,OJuyuq_8OgyVoAzAitBePQ,1
1752,True,True,1,True,False,True,False,NOgKww4Wr5BMgOgEb9BIfQ,1
1753,True,True,1,True,False,True,True,k65owcTazhAVtA9_5TBqjw,1
1754,True,True,1,True,False,True,True,LXPOh6K2N4b1zA8wgahlKg,1
1755,True,True,1,True,False,True,True,X7iA5ibtUvWIANTCakbUdA,1
1756,True,True,1,True,False,True,True,yzz9gwayRptbwV7l5cHtRQ,1
1757,True,True,1,True,False,True,True,x73A12BrNcRTvctBZWpXyA,1
1758,True,False,1,True,False,True,True,TkIlHiDNcoMt2SL5sA9cCw,1
1759,True,False,1,True,False,True,True,f9qCx8fvtSO4ZWdy-oNdsA,1
1760,True,False,1,True,False,True,True,aKNrCfmR0bgdXzYcviL1ZA,1
1761,True,True,1,True,False,True,True,4GmZ1qVrioP3duIk_YZMxg,1
1762,True,True,1,True,False,True,True,GEKQqHL78Gkhy1juc7dDww,1
1763,True,True,1,True,False,True,True,kO8jbRIJxYHIXJaqNhDXzQ,1
1764,True,False,1,True,False,True,True,GwvqvW8qgLs7PZE3jA9kyA,1
1765,True,True,1,True,False,True,True,2gi23-n_4fTU11olohHxrg,1
1766,True,True,1,True,False,True,True,fKP9ALt3WZ6WipB98eGIJg,1
1767,True,True,1,True,False,True,True,UIlOq8dHsaqOqTZJVvI8tQ,1
1768,True,True,1,True,False,True,True,lx1et8HpxKMlQIbzudoM1w,1
1769,True,False,1,True,False,True,True,wS6lXiTeWnoWQMZtbclyMQ,1
1770,True,True,1,False,False,False,False,dhqtrDXhXrcvBJxsbnIfkA,1
1771,True,True,1,True,False,True,True,b4GPlPrcZLZY-TDvr8u3Ug,1
1772,True,True,1,True,False,True,True,LJ3OPCppT2A4G4oB8vZ9bA,1
1773,True,True,1,True,False,True,True,X7zr5zP60L1xaX3NKeVknA,1
1774,True,True,1,True,False,True,True,FKcQbzeClxbTAnAVJXx__w,1
1775,True,False,1,True,False,False,False,tIrKQRlAft3cytlm4khnKQ,1
1776,True,False,1,True,False,False,False,PfVsRw4DYaM-ZYL53ElDOg,1
1777,True,True,1,False,False,False,False,uzsH7P2gNvsWUDzKD6rfyw,1
1778,True,True,1,True,False,True,False,IIukyFVOUm6O9ysjD6uujg,1
1779,True,False,1,True,False,True,True,J295hhgR7i7DEyN0uCr4-A,1
1780,True,True,1,True,False,True,True,b2ZSuQ_7aiH5IycxtY3xZQ,1
1781,True,True,1,True,False,True,False,21jWOqiOzcqHYFKqMEAczA,1
1782,True,True,1,True,False,True,False,nJaofGlu3gAClv_1Kw5sUg,1
1783,True,False,1,True,False,False,True,xnYxkzOd6-76QiCTrcgXUg,1
1784,True,True,1,True,False,True,False,5u61-6q6o0YvST1AxCiDxQ,1
1785,True,True,1,True,False,True,True,llmWFWNqZQ2J0UVECr0bvg,1
1786,True,True,1,True,False,True,True,_Bb7QR1R2vW1n0Z6n9zmzw,1
1787,True,True,1,True,False,True,True,8bspUjozseF9WZRAXLtM3Q,1
1788,True,False,1,True,False,True,True,MzJMKSZZ2obTU0KgqHfN9w,1
1789,True,True,1,True,False,True,True,03an5ytHalUpCjfN8vcjRA,1
1790,True,True,1,True,False,True,True,bS159Nk4-BNn2nwvPyQlVA,1
1791,True,True,1,True,False,True,True,Xa71VM37G-SdRmGjc_VzCQ,1
1792,True,True,1,True,False,True,True,2ZaldC7ird5-K9sSvK6tIw,1
1793,True,True,1,False,False,False,True,noRCd744AD5cAT0nuq5Aaw,1
1794,True,False,1,True,False,True,True,fHUAs1ec568wu-a_mRq7Rw,1
1795,True,True,1,True,False,False,False,rEYz-v3g41OT8kPg-m3Rcw,1
1796,True,True,1,True,False,False,True,hVNm1dAA-ZzJp-UFaZ8YNA,1
1797,True,True,1,True,False,True,True,V_L4yNgqG1zVbrvy7lgOWg,1
1798,True,True,1,True,False,False,True,FJ3OEwJqi9AA_ZiCNnf_3g,1
1799,True,True,1,True,False,True,True,ylOEXPM_BRubwzzFeP_-OA,1
1800,True,True,1,True,False,True,False,b8kTLoXBunIOwNpezYyfKA,1
1801,True,False,1,False,False,False,False,LQg6YpX6Fv4QHUzf4ARdwg,1
1802,True,True,1,True,False,False,False,DIrgJzwHt_Dio8djuP3dPA,1
1803,True,True,1,True,False,False,False,7dfl5-n6r_8EJVh811q9hQ,1
1804,True,True,1,True,False,True,False,ssg1fbwkHKTxn4aPl6LJMQ,1
1805,False,True,1,True,False,True,False,FibcT_HHPxko0J3TtMsemw,1
1806,True,True,1,True,False,True,False,SCzBI5olDzxOAmdzJOjxDA,1
1807,True,True,1,True,False,True,True,l-JQja1KoFdjaP8AJp_mvQ,1
1808,False,False,1,False,False,False,False,26iUm28PTWJd9qqDe5YvKw,1
1809,True,True,1,True,False,True,True,MUUvYZzhzYemU44_DTa9CQ,1
1810,True,True,1,True,False,True,False,E7lD3Wj3tX3yUhuEKYzvqg,1
1811,True,True,1,True,False,True,True,70vQqNfFTdA3FmqjFDnVfw,1
1812,True,True,1,True,False,True,False,JWfMeYHTvROqOkwJlcGFQw,1
1813,True,True,1,True,False,True,True,s0NYfUhZ4wa5c1c0EPdlRQ,1
1814,True,True,1,True,False,True,True,Wr7YltZMo8F_so4faYZ-Og,1
1815,True,True,1,True,False,True,True,mp24FaM8jpJxaowkiID-iw,1
1816,True,True,1,True,False,True,False,hKRU3cupDGoL4m-oBHtOdg,1
1817,True,False,1,True,False,True,True,4RReO7vPSXqGty_U0XAOKQ,1
1818,True,True,1,True,False,True,True,X281huZN4pHVeY2hopuo2g,1
1819,True,True,1,True,False,True,False,YJn_vbvLVLySH3ZdMYlSsQ,1
1820,True,False,1,False,False,False,False,SgQUBMOJglbjvssPHD3uhQ,1
1821,True,True,1,True,False,True,True,or0TwZY2wj2Nk_xZwgOWPw,1
1822,True,True,1,True,False,True,False,XU8MGYX9oKQ0bl4r8IMqfQ,1
1823,True,True,1,True,False,True,True,p6klcK2owWoH97jHSuOZ7w,1
1824,True,True,1,True,False,True,True,Xq_gzsyvrzbOacFSJtNNZg,1
1825,True,True,2,True,False,True,False,7sGgHUlpWiH-Qbskj4KMdg,1
1826,True,True,2,True,False,True,True,xuOc-VhopQLNr4kgZ8JTjg,1
1827,True,True,1,True,False,False,False,vwxHvJSDGYM75tmjKcMXtg,1
1828,True,True,1,True,False,True,True,dB0h6ULGQiFuhE2G3zh-uQ,1
1829,True,True,1,True,False,True,True,GLXyaMTUbIb8uX4_aWlsfA,1
1830,True,True,1,False,False,False,False,yZujhEHgFoNxYoNuqL4_xQ,1
1831,True,True,1,True,False,True,True,GiSQ8fXpAs3M9Y27BgEd4Q,1
1832,True,True,1,True,False,True,False,dx172W6t0q52Fp-VDZgOzw,1
1833,True,True,1,True,False,False,False,HoDYyczaBBJ3VmIb3qwn3g,1
1834,True,True,1,True,False,False,False,Nm-dWNSSUtn4kLOijYhT1w,1
1835,True,False,1,False,False,False,True,z5zldrFYIgJEkWDjEp-QZA,1
1836,True,True,1,True,False,True,True,62eQzOWKmzsIJnJN33vofQ,1
1837,True,True,1,True,False,True,True,h-bc5U7i9z5NZkOm32HMzw,1
1838,True,True,1,True,False,False,False,Vn5VpjRgc-rLW1ydifHbGA,1
1839,True,True,1,True,False,True,False,O00tp5KyzMPqnvjRLhGSKA,1
1840,True,True,1,True,False,True,True,GQiYkSH68NUKTKmU-c3Xjw,1
1841,False,False,1,False,False,False,False,LuhrYmlg-L9rYlju_kOGxg,1
1842,True,True,1,True,False,True,True,ZtZNEwpzAh0uKUKA1Gg-yw,1
1843,True,True,1,True,False,True,True,byoDydOvUHzbSv4VtD9Cpw,1
1844,True,True,1,True,False,True,True,0A_TxKByQxEbQNr_0tpHbw,1
1845,True,True,1,True,False,True,True,f9EcjCMakeDJMRR7nKH6zw,1
1846,True,True,1,True,False,True,False,GWajXz5cKulo-5A1wCKv8Q,1
1847,True,True,1,True,False,True,True,kOyh1SCoeeT-5bc-Ds0tXw,1
1848,True,False,1,True,False,True,True,OyUO5U6YDfG66rt7Lv3QhA,1
1849,True,True,1,True,False,True,True,8AjadowW4RO2t3hKEPppiA,1
1850,True,True,1,True,False,True,True,gxYsLtosNDh9EAoT87MD8g,1
1851,True,True,1,False,False,False,False,ZSk6ahTfxD_kSsrTzVRZ4w,1
1852,True,True,1,True,False,True,True,JVyyDKeLQZCJpFHhWoRJfA,1
1853,True,True,1,True,False,True,True,Su61gAnRDG3DuMEf5RmvTw,1
1854,True,True,1,True,False,True,True,QuhhrUkpuz00HxdgY8pBOw,1
1855,True,True,1,True,False,True,True,n7dDWe16p-I9L8MLOHFHWA,1
1856,True,True,1,True,False,True,True,6ZNKHkXETW26YFMtvWtPrg,1
1857,True,False,1,True,False,True,True,LiouQHSl8e5-k-8_XW0KGA,1
1858,True,False,1,True,False,True,True,0ydIsmE71vPY0Dquvbuj5g,1
1859,True,True,1,True,False,False,False,EylVXUFlkCndr9DlGWb2yA,1
1860,True,True,1,False,False,False,False,qhLF84dvP7DZsS-XO8ZF1Q,1
1861,True,False,1,False,False,False,False,8NCYYDGGPtmL4NxQxKUKBA,1
1862,True,False,1,True,False,True,True,fcEKpvseS_mbzsmfn7Kpgg,1
1863,True,True,1,True,False,True,False,GPyMBe24Y9peHZg8FGTFIg,1
1864,True,True,1,True,False,True,True,N192346_vzNx5HHh2Ob12Q,1
1865,True,True,1,True,False,True,True,n2LA9JJRhrC5DzpkFhhy-w,1
1866,True,True,1,True,False,True,True,-ajaASaDA_77I6pK3D4YgQ,1
1867,True,True,1,True,False,True,True,RgVcY0hWnkZkP76cqb5ZhQ,1
1868,True,True,1,True,False,True,True,KEA0YPercPSPYh1JcpkV2A,1
1869,True,True,1,False,False,False,False,tH12xuukNY2EjsK1kbLdAw,1
1870,True,True,1,True,False,False,False,iDhp4LM3no0BodRzm4inCA,1
1871,True,True,1,True,False,True,True,mLF5l4rFV0JaD1xsB2IPng,1
1872,True,True,1,True,False,True,False,nfujCBdh2JN2hUoBxB0x1A,1
1873,True,True,1,True,False,True,False,KJxbNpuoHLGvXggXBYpa-A,1
1874,True,True,1,True,False,True,True,Kss1AJwPKXt6iqbxJJTGvA,1
1875,True,True,1,True,False,True,False,lJj8PCFTYIsYwSoy3G57HA,1
1876,True,False,1,True,False,True,True,rPXuIXd4S4XQABrU1dfSXA,1
